loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
KGWMTXPDSZVJFLCBAONH,491,1163,115,FOZLMPVNRIEKTCDAUJSY,2207,34000,AYOEVPLMDQUCBZIJGTRN,0,2540,50000,925,5000,777,ZSYWEMDATOVFBJRNKQCU,22-October-2021,22-October-2021,1469
BIAGFTQSYUPLCVXNWMOJ,929,1917,183,YSXNKLMCOZEAHTRGWBUI,3385,34000,OQTJZXCRGWIFHVSANMUB,3,2219,50000,238,5000,110,ONHCPGFREIADLQYJMXVT,22-October-2021,22-October-2021,1208
VOTMCZENXAWGFBQSYJDP,128,873,143,MJLQWPSTIEBNGAYRXUHV,3495,34000,MUEKSZPRBTXWOIFHLNQG,0,3108,50000,328,5000,720,HXDJSTQGOCYWVUMPAEZF,22-October-2021,22-October-2021,1733
YLZDPVUJOSBAMQKREFHG,811,1731,198,LCOMTYUJQRSKIEVNHPZB,2027,34000,JWHVIMAETXDLYOQGPKSC,4,3303,50000,303,5000,976,TJFIKYSHLQPABMCWUVXN,22-October-2021,22-October-2021,1787
QKWZGIRHFJECOXAYBSVT,629,1992,145,PQGVWNYZALHOUJBDMTRX,1397,34000,UAZNPMWRCSVTFQOBEIDL,1,3964,50000,310,5000,693,PQJTSDMNBILHGZXEUOFC,22-October-2021,22-October-2021,1429
ZMQCJLOFGNBTYXDRUVSK,604,903,109,ZIACMQYWHKFGBTVXPLES,3899,34000,YQUGMPWRDLKSIBTXZJVH,4,4443,50000,398,5000,646,LAXDOTSKCQPBEIRHNJWU,22-October-2021,22-October-2021,1712
FMVGNALIHXBTCZOKDRPJ,728,1879,200,OXJWGFRENQMSVPAYCHLK,1774,34000,AYPGEBLNFOKIHMJZDVWU,2,4663,50000,350,5000,359,GUVOIMDJTEQHBNSZFLPK,22-October-2021,22-October-2021,1114
OLZCMYXSKWQNADJEHVIG,401,1890,156,RDCWLHOFBVKZMEGUSXNP,3461,34000,CXJDFHBZNTGKYIOSWAPV,1,3916,50000,436,5000,225,ZHNMAGCWLBSFTEJYRIXD,22-October-2021,22-October-2021,1298
RGDKHAOXWZIJTBSMVLFC,35,561,110,OMKIQYENRVTDSBUGJFHZ,3188,34000,CAKHWOSJBGUFLQTXMPDN,1,3618,50000,281,5000,62,NBIQCMWAKXSJUGRZYHOV,22-October-2021,22-October-2021,1597
PGUYWIQZRCBAKHDNMSJT,316,1614,117,VSAEORFXCPTBLUKIWZHM,3280,34000,JRUFPYSZHIDWQBETXOKN,4,3033,50000,642,5000,780,TNHAROKPDZWSFLVIUXCJ,22-October-2021,22-October-2021,1176
OAXDSQZWPNBCULEGHIFK,867,1152,133,YRQAEFLBTMUXHPOJVWID,3769,34000,AWQIFXZKCHOTSUDJPBEL,3,3425,50000,778,5000,640,GISMZPUKNWOJBVDLHXCF,22-October-2021,22-October-2021,1785
RWOZSQVBTJDMGAICHLFX,184,1701,192,TBYLZXJKDOFVCGIUNQAM,2874,34000,KZRNDQHVFOXPJGTBUWAC,0,4358,50000,671,5000,323,GNIXEQHBYMDROSZVFLWP,22-October-2021,22-October-2021,1975
CKVQLIJTADMRUPEGNFXH,613,517,161,QSCDVGAEHLOKBWMZNIFJ,1980,34000,LGACWKEBTQJVZNOIRFDU,3,3998,50000,169,5000,977,NGEJTFSCBPXKYQAOUDWV,22-October-2021,22-October-2021,1516
WZAIXOKYTUBRGEQLCVHJ,116,544,179,FESVZXHTOCYIRNPDMLGB,3684,34000,HQJIVTCARUYSFZWNBOKG,2,2011,50000,747,5000,45,FHDBNMWXCTARQLIOUSVG,22-October-2021,22-October-2021,1733
XQBYROVIWSNDFJMLHCAZ,857,853,144,EIVAOXMKQTPSYCJWLDRU,2019,34000,RLFJGOXZNEMBWPUCQVTA,1,4301,50000,206,5000,975,ZMCLRDVEWOUIFSQHKBTN,22-October-2021,22-October-2021,1842
ENLXZUTWPHCVMBOYAJSD,937,1042,192,GQTINAYLOKHPMRWBDVSZ,3982,34000,AFJIRNVOMGPYEBXUWCSK,3,2363,50000,514,5000,488,TNSXFOKHUAGDEMVLQCWR,22-October-2021,22-October-2021,1058
RABXYDTWKLSPGNOUVQFZ,912,1133,165,MGQCXFYUBRKDOLENHVWS,2651,34000,KFECIMXQNHBDVRWGJASL,1,4638,50000,866,5000,43,MOBAFVTLCHYWGEIJDPUS,22-October-2021,22-October-2021,1327
BSZGNUDHFWJYRAVQXCMO,521,892,165,AMTKDHCOGIPXYWEJUVZL,3458,34000,FSAEIYPBDXGHRMZNKLVW,3,2339,50000,992,5000,458,HYGJFELNXUMRAVDPBTOS,22-October-2021,22-October-2021,1384
EMIRXWFABYOKVSQHUZLC,936,1981,156,JSBTMFYEUGONLADKHIRV,2063,34000,FDULTYVEJBXKIGPRCSHA,0,3097,50000,698,5000,38,QKVFLCTGSJZUPNXEIYRM,22-October-2021,22-October-2021,1717
BVTUCPEDXKYZRIJOQASL,808,1875,126,EXTRBHDOKMNGSIPQFJCZ,2803,34000,BSDUYGMECQKXPLHOANIR,4,2187,50000,730,5000,880,OBCLMJYSNWPZUHFKVGRX,22-October-2021,22-October-2021,1272
EHATXZISLKDYMFQVNJBU,604,1541,134,RHDFKPUVSLXTZEIBYAGQ,2899,34000,GVAFBMIHOYJRKDTSNZCP,3,3283,50000,678,5000,903,KJDYVQLIMFEZNAUCGBOP,22-October-2021,22-October-2021,1819
ILDQVPETGWJZMUBXSCOA,919,501,187,USKOEZHYJDFMRPQAXGWV,1329,34000,XPCUFNOKMSJAYIBWDQET,2,4314,50000,468,5000,563,CIBMODLFSKXGUVRNZEPY,22-October-2021,22-October-2021,1313
ERVTWNOJMDLCHUAKQFIG,51,1200,159,RQPFLOWTZYXUDEBIKCHV,2702,34000,PVKMXUOSZWCTIDRFQENL,3,3801,50000,352,5000,224,NSCYXPMVBFWZGLUAQOHD,22-October-2021,22-October-2021,1800
RPJBNFVACGXEZDKMLWOH,79,549,147,JBDFEPMWIVACSTHGNOKQ,1956,34000,NYKDXILMJETOPBSVQRFZ,2,2845,50000,843,5000,932,UROSHAZXMFLTEJBGVPKD,22-October-2021,22-October-2021,1553
ITSLZGREDJAMKYNHVOFQ,351,565,144,PSCHVMNFGLIWRJDZAKUT,1023,34000,HLOWUKQIRXGCZNJEABVD,0,2174,50000,827,5000,46,WFLUJIBAEQOMHPGZXSDT,22-October-2021,22-October-2021,1108
GKPIDMAWSOTXBUREQZCY,178,1622,190,WDAMLHPYFKOZTEGBISQN,3393,34000,EXQZYTPLOBCJHFKAIVGD,0,3323,50000,592,5000,741,MGOWBAPNDKETSHYIRZJU,22-October-2021,22-October-2021,1191
GQTLBUJCVNKWHAPOMIFR,457,1487,169,QFHLJIDCWYAOTMZGPBKE,2825,34000,PTLIJADWQVOHFZGURNSB,4,4908,50000,271,5000,428,JSCBFPEGDAOQMYXWLNTR,22-October-2021,22-October-2021,1123
ISBPMJEWDAKTFCYOZLHN,208,1497,132,HOYMCFAEWDLNBTGRZJVQ,3134,34000,EGJHOYRLBXDSFTUNMWIQ,3,4086,50000,529,5000,97,LIMVJUCSDRYKABNEOFPZ,22-October-2021,22-October-2021,1839
KZDHQYBJSTFENLXIMUVC,298,894,156,GWIMJNOXZSBCYPTDVUQK,2451,34000,LCGBAERFUWHDKOMXIJZP,2,2472,50000,770,5000,183,PMUCNVBRYKGDHTWELSAJ,22-October-2021,22-October-2021,1380
XTPJQYERCBGVOMNSLZDU,140,1536,128,QPNUYKHEXOCWDVRFZMGL,2684,34000,ZVQSXUYEJGNCLTOHDIMR,4,3833,50000,302,5000,611,HFEONQJMKLBRSDWVATUX,22-October-2021,22-October-2021,1954
UPSHNYAJKQFGDICRXTWM,119,1615,182,LFGVUTWDMOEXABPIYHSJ,2369,34000,QAWRMVNKXOIJEGDPLHZU,4,3064,50000,794,5000,429,GUIZKAXJLMCQVYWSHEBD,22-October-2021,22-October-2021,1002
BVGWYLSAXHRUPCTMFZDE,905,591,123,MUFCYJIQHSZAVWLDKPBN,2332,34000,AXNGFYULKCHBSJTQMZPW,2,2158,50000,131,5000,734,TMLQZUGRBJEAWIDFXOHN,22-October-2021,22-October-2021,1426
WBPLJQORNICUHXTFVZSG,610,1984,147,SEUOMLQHFTZRAGBVKYDI,2090,34000,GNBHDMCUJYZESPLVRWTQ,1,4897,50000,296,5000,285,BOPKNEHTUWCIAYXZSJLD,22-October-2021,22-October-2021,1775
BSCOFNXULHIYZJRGPTAW,685,902,113,NBJQTHCUXFYERDAOKLWV,2341,34000,XKMGYNLUIBDAOEZHPRQJ,3,2343,50000,309,5000,282,QNWCXGVOPMFSHJYKZUAR,22-October-2021,22-October-2021,1925
JDNWRTXEGYPBACVIUOSZ,223,1716,162,UBJXYOPSTEFQGIVZCMWD,3106,34000,CFYQHSETLKNIWJUMGPVA,1,4393,50000,46,5000,595,NSGWYPMAIXBJOKZDTRCV,22-October-2021,22-October-2021,1659
TKLADRJHCVUPFGMWNXSB,714,1964,140,CPEOFLNDMIGZVTRBWYUH,2120,34000,DIEKWPSYHGQMZFBVXJRU,2,4782,50000,633,5000,903,MXCREOYQAJDSZTUBIPLW,22-October-2021,22-October-2021,1572
IGPOMUQNZEYTDVJSLBXC,832,1341,102,MSNJBPRWQTUCVLIDOHYZ,1866,34000,NCXGJYRMUVOFPTWHKQEI,1,3448,50000,290,5000,922,FCNAPLSIUHXKRDVJYTGZ,22-October-2021,22-October-2021,1885
RUGKZTQJXDNCOLYPEVSM,259,1616,183,VZEGSQPNIDMJTFBKRUXH,3943,34000,CJXHMUARODYPZKSQTWEF,1,4833,50000,13,5000,273,FOWZQGJIYXREHUPNALKM,22-October-2021,22-October-2021,1916
JSPTUXFVRMGQOIYZKDWC,16,1176,150,ZRUSAIWBDJNGTYEOFVQL,3771,34000,KCMFDGNPUOXLEVWSHAZT,2,3634,50000,930,5000,562,HUCPJXVLEOQBYNSDWMTZ,22-October-2021,22-October-2021,1114
CZKPJBVTLGSDWOIRMEAY,811,750,180,DHUSQBOJCTFWLKVPAGMR,3424,34000,ZSCVUKBMRJOGAHQYFIXD,0,3726,50000,588,5000,756,XGWAJEILRMDYZSNQCPBH,22-October-2021,22-October-2021,1215
UQGRBIKVFWLSAYNTZDHJ,995,1058,191,TZESVYLGOHBRCKPFUAWM,3196,34000,IJLAKHTDXWVQPZOMEGFY,3,3188,50000,35,5000,794,DCXHFAIKOZRQUSEJMTBG,22-October-2021,22-October-2021,1942
UJQNYHBZKEALRWIVMGFP,613,1138,139,XQSJPMCDOKWUVZEYHTLF,2066,34000,EZCDHLXWPNRVAQTMJIYK,2,3371,50000,315,5000,745,EDKLQYGWIFSMZOXJTURV,22-October-2021,22-October-2021,1657
RCNKWHPLEIAQVBZYMOJU,185,1389,160,KMAXHENYOPTDUVWGSQJI,2467,34000,BATRVXIYECUDGJMZQNLK,0,3338,50000,601,5000,344,QMFIPLDZBEUXYKCVRNJA,22-October-2021,22-October-2021,1142
KAMVIOCWNXRYLEZDUHTQ,73,845,112,MDLHBTIPRVZCSXJGAUKW,2658,34000,DIRQKBPVXUJNZOYLFETM,4,2020,50000,289,5000,567,ANOGKMQPILSYJREWFHTB,22-October-2021,22-October-2021,1627
ARWZBDFCOGXLJTKMIQVS,754,1213,152,TMEDCYURPLZWJGXKNFOB,1741,34000,BNUSKDFQZTRLWHJXOEYI,0,2532,50000,193,5000,431,MRZHDTSCYAJFEUPQIKNW,22-October-2021,22-October-2021,1241
KNBIQEZGWJXRHMUYACTD,17,949,167,KFTPRQGDHAMYBOUJSWXE,2131,34000,ZXFYTRUNPQSCVBOWKHDI,2,4258,50000,655,5000,332,CMQDGBYJLAXTWZEVHNRF,22-October-2021,22-October-2021,1116
FGUZQKNJCHYBTPWVOERI,3,1686,111,PMOCXLQTKFHVZBWSREIY,1075,34000,NELVAYZQOKRIXGBFUDJH,1,3065,50000,923,5000,590,WQTZEHDNOKJSBCRGAVIL,22-October-2021,22-October-2021,1214
VDANPEYTUWQGHOKBSFJL,778,1789,167,MKTOPFZEUDGXLWCVNJAY,1904,34000,BGCOZJAEWNUIKPMDHLST,2,2348,50000,602,5000,669,HQLTKDSMWXCERNVFYIBA,22-October-2021,22-October-2021,1431
ANTJVLDGCHPZUSXMQWFO,812,962,163,NOMVPHDWKYEGTSBXZRCL,2485,34000,ZPMRBVEUSXHWTNQDGIFK,2,4930,50000,301,5000,508,KSCUXHLBQGADEVPOJNRZ,22-October-2021,22-October-2021,1665
NZIPOTYRDGUVKBXSMQHL,84,1758,137,IFSVCNXQLJEHOGPURTDZ,1717,34000,HAJYGVFKPENXZUOCBWSL,2,3613,50000,6,5000,387,RYOEDJLWCFIZUTAPGSMH,22-October-2021,22-October-2021,1259
YGLNDVJFMKXPWOTICSRB,822,1026,115,GPIATKDLQXUMWEFRSNCV,2558,34000,BOUNZLFPWHQDVMAYSXRI,3,3374,50000,546,5000,805,VWTDHYMKZUEASRBPGQJC,22-October-2021,22-October-2021,1844
MWBREPGVAXINQTFZSUCY,250,1536,149,HKWITJPYRNZGADSXEQCB,1701,34000,TUZIPDJYSXCFWHQRGKVN,3,2308,50000,505,5000,208,WHDPJNOCYZBIVGEKQRSL,22-October-2021,22-October-2021,1817
ZHTVSAJFWBPUELIRYGMO,136,1285,163,YFLCZVWRPMXBDJAGKUSE,1518,34000,TRVCDNAGKUPBEFXSJHOQ,1,2979,50000,614,5000,277,CMUGKDOXRAWVZIYHFBNT,22-October-2021,22-October-2021,1958
RNPGOTYFWKUBDLSHAZCX,384,1356,164,AKMJXEGTZSIWNBUYHFQC,2158,34000,DSVQOAPCLWIMKRBYEUGX,4,4218,50000,610,5000,484,COVMSDYJZBIHWTARUPKF,22-October-2021,22-October-2021,1908
HFZOSAMKIYWQRTPUGXEN,622,807,104,VSGJFQTNKOBUXYZWLPEH,3045,34000,AKNXRZUBJGMEWLPDFIHQ,4,3345,50000,50,5000,393,RVWIUTPOHBLDEQXZACKY,22-October-2021,22-October-2021,1100
MNJRPQVXEZYDUTHCSKGW,727,1483,180,IBTRXHMOZCLEQNUYJAPK,2454,34000,CDMRNUYJTHGZIKXWVLFP,2,2859,50000,835,5000,93,JAMQUOSNLHXGIVFZKBRD,22-October-2021,22-October-2021,1172
YOIEGUTJMFZQXVWARPSC,981,1260,166,ZHMTFWBPDNSERJVXCUQI,3513,34000,ANOWLZXTDHKVGPSJRIYE,0,4618,50000,667,5000,748,QNOUAVMRTBDXYEHPFKJS,22-October-2021,22-October-2021,1792
FXWZKOIGMEJBUYVTQLNH,674,1888,101,YPBHJLFGCDUEONKWITMA,1569,34000,CTRISNGFDUMYKZQAHLJE,1,3004,50000,312,5000,446,TOEYCSIDQJAZMNWPVHFR,22-October-2021,22-October-2021,1902
CKSHRAUVPGMDNJEIWTOL,674,960,102,VTGIMLBKAFSWZDUPCYEN,1375,34000,RHNMCSWXTKALBQUOIEDZ,1,2374,50000,742,5000,929,AROQSIDKPGLNYUJZCWEX,22-October-2021,22-October-2021,1781
STIHMGCZAPXKOVQFBRED,310,923,102,KMZQEVCYBJXLNITPAUGS,3797,34000,XFIJKYPRQNABZOTCUDVG,2,2170,50000,502,5000,442,VIMYQUTACSPWFKBODEZG,22-October-2021,22-October-2021,1925
MGFEZRNVYWILUQDBACJO,183,1701,119,JQBSDTIANCXVGUPEZRFH,3224,34000,LFXQSDMRIEKJHVGBNYUT,4,2180,50000,209,5000,572,PVMGOJRIULYCZFWEAXQK,22-October-2021,22-October-2021,1012
RPBNGOITCKJFVSZLMXEA,507,676,130,VYLZAJQWPTCODKMBSFNR,3442,34000,AFSUTONQLEVYJZXKBCGP,3,3298,50000,703,5000,818,ZTGNHUDMRWJISOYEBKCA,22-October-2021,22-October-2021,1921
CWNMZKYQAEGHLDUBPSXR,37,1865,107,HTQYRBXEOZSNDUPVFGCL,1802,34000,UZHNBIDQAGFRMWEJVTSX,1,4624,50000,563,5000,719,RPSIKJGBFVQNLWZEYADH,22-October-2021,22-October-2021,1708
GVCABTLQXDRIYEZWJUKP,291,1259,154,BXAEPQMCJSWHUGDNOTIR,3739,34000,VTZJGPWSQIUKAOXBHYCN,0,4579,50000,609,5000,208,LSHPMTOZQARVNEFKXJDY,22-October-2021,22-October-2021,1644
SMKQFLEXRCYIWNVOJPAD,765,779,143,HYUWTXDMIJGFSKZNPEAC,3648,34000,ISNTRUVOAELFYCKDGHPX,1,2435,50000,103,5000,954,PSOTFYIRCMKADNBJWHEL,22-October-2021,22-October-2021,1470
CFLZVIRWSNKQPHXYEBDO,178,1467,163,VEQJYTRKOWMFIAZHXLDC,3528,34000,KJMRWCOBHXUYNPFTAQID,2,2503,50000,958,5000,231,WYQMIZTFUNGCJVSKEBOX,22-October-2021,22-October-2021,1582
DJNUSBTZLGFWMVEXIOQK,532,822,143,OTPVZCQBIMGURHDFSEYK,2873,34000,FWIVQGZHJUOCNERYKLSP,2,4310,50000,416,5000,436,AWNISGHKYJEDZQVXFTCP,22-October-2021,22-October-2021,1870
KRDMFYAZNJPXVOWUTBGH,191,1591,138,DQUJXNTACBRPZVYGSHIW,2453,34000,RAMVUJDIZNSPHQYLFXEW,0,2637,50000,940,5000,632,QMOKDHVGZFXTRSIYUNLC,22-October-2021,22-October-2021,1719
KRTSALFEJCHVGZBMPNUW,814,1494,119,IZCHWEBXRFPNMASUKGOV,1575,34000,JIYPRZBDECTQSNULXFWG,2,3249,50000,816,5000,295,HBWSAIKZPVDLNMCJRFQU,22-October-2021,22-October-2021,1086
KBSNPQIDCGHZOEFRTXWU,236,1037,153,MKVTLCBDQHSUFYZEPORG,1004,34000,QMPRDVCKSGEYATWONXUI,2,2675,50000,276,5000,277,OXZKRVSLJBCMQPGAEYFI,22-October-2021,22-October-2021,1626
CXNFTJKLVDSOBPRZEGQA,931,1276,184,WPJLOIDGCYRHTVKXUBFE,1861,34000,MCYERNTDVJWGKHUIFPLZ,3,2660,50000,899,5000,500,PVNLJKHUYGTZBRCEWMDQ,22-October-2021,22-October-2021,1494
QMPOZHXUNCVLEFIDASBG,549,770,120,DICXABSUNQLWZFJRTOYE,2142,34000,WEGPZBYSATFCRDIXKJQN,0,2072,50000,589,5000,85,DOTFJUXWPVQGAIZEHNYK,22-October-2021,22-October-2021,1667
TLNWCZBGJYOIQAKSVPXF,125,1656,141,QWLOSIHCDFUTPXAYGNJB,3627,34000,FDUXOTLAHNMJZPKWVQRS,4,3967,50000,285,5000,595,JNPIXFUKHCMEZSBODYGL,22-October-2021,22-October-2021,1807
EBDLOITUNQWKRMCXZYAP,20,1650,115,CRJSTDWEBPOHKZAQUVGY,3752,34000,LDUFSTEBAKVYRXONMGQI,3,4148,50000,184,5000,401,BKJDCAFQPSLXNHRZUGOY,22-October-2021,22-October-2021,1602
MBPJCKGULWOYNRQSTIVF,453,1495,132,KJFMCBYRVNDPHLUIOXWS,3432,34000,EXDKJPQYGIATVRFOHWCZ,4,3195,50000,915,5000,912,BDXURCGSOKWHYJMNQVZA,22-October-2021,22-October-2021,1051
LXUYVAJSGEWFZMCTDPIN,144,1703,150,FBUMVEDIYRKJZOTQGLHP,3290,34000,XUWSMPRLZKEQIGDVBJCH,2,4975,50000,309,5000,789,PJTFUNRGAZQHWXBMVDKI,22-October-2021,22-October-2021,2000
WQLCSHFDMJTNPAXBIZKY,767,993,157,YHESXCWGQRLDVFUBIJZT,1902,34000,DJBAPOWNLEXHRSVYIKGU,3,3669,50000,601,5000,541,EVLFWJNAISYKDUOTHCPZ,22-October-2021,22-October-2021,1388
APBEHGZDSFNVQUCRITKY,869,1168,108,CPFRXSYHOGWEKIAVMLZB,1262,34000,ILCVZYTHRPWABUJNDXKG,3,4994,50000,242,5000,221,QEXNMJIAPHKRBFUOTCVW,22-October-2021,22-October-2021,1811
KBSCLGIPHYXVRFTENAUD,695,947,173,TAHDGYMIXEKVURLZQPOB,2181,34000,VIERPGXHSJDKLTYZCWFB,2,3737,50000,91,5000,635,DAJSNPHYBLCQIVGRKZFM,22-October-2021,22-October-2021,1235
YJGTLSRQIMFZEVOWHPXA,405,876,176,FMSPAHQONLCJZEGKWDRV,2443,34000,XSANFQGCBTYDZPMLURKH,3,5000,50000,491,5000,985,GKAQOIYEVMJWFUSLPCXT,22-October-2021,22-October-2021,1490
WFBTHGIDRQXPKYMOESLA,613,1886,149,FBJLUPQHWKRSMXCGTIDA,1594,34000,HNUAEPSLTCOBFQVMIWDY,0,2875,50000,706,5000,248,JAFIPOXRVTNSUZHCDGKY,22-October-2021,22-October-2021,1914
QWGZMENSPXOYBTRLJDAV,714,1951,153,CPKRWXLIEGDJMAHTSUVO,1054,34000,OGZYFWRJMITVXSAUDCPH,1,4014,50000,179,5000,71,CGTKIJODAZYEQMRLVSUF,22-October-2021,22-October-2021,1041
QIKSAYDOGCPWUFZMBLJN,180,1572,188,RLTJVGFEYDAMXPKSWIUO,1429,34000,FLDWOQXZHKJANEVITRYP,0,2040,50000,919,5000,663,UJIOKMWHGZEDRVNQPBXL,22-October-2021,22-October-2021,1757
FOKICJZVGEBLSTMPDNUA,861,1242,191,QGHJIKUEDWOMXANCYFTV,1652,34000,KDGNSTMRBOCAUQVFHIPJ,0,2618,50000,225,5000,810,ARTLXONHMJEUWGFKBQPI,22-October-2021,22-October-2021,1207
WVBDNUSXZCTHMRFLEKGO,182,1373,146,KDMJQUZLHCFNPXEITRSV,2722,34000,WRBMYZAJDGNSOUFCIHEP,1,3551,50000,956,5000,393,EFJSDIUQWAVNTZMHCBGY,22-October-2021,22-October-2021,1985
XWAVRLIOBDNPKHMZJTCE,141,627,126,OQJWYCMFAKNTXDUPGRBE,3480,34000,XZWVIGQLKOATUNFBDRYH,2,3408,50000,599,5000,176,TXAVFQJDSYHNCKILPRBU,22-October-2021,22-October-2021,1504
RLPUWMGZKCBAISTHQEYO,211,719,129,LXVCOJKBEGASIURWYFMH,2327,34000,ASWYZTKOECGVDBPMXIFL,3,3364,50000,550,5000,764,MFHRSKANVXLGDQCZOPWI,22-October-2021,22-October-2021,1738
FUOXEDTIALRHPWQBVJSZ,608,1536,186,WFJMGHBPITKQRCDYZEXA,2595,34000,CQXRDHPZKTMENSIUYBFW,0,2103,50000,100,5000,803,UFCJEMPRDWXTBHQYGVNZ,22-October-2021,22-October-2021,1750
EKXBQMTRZOYVGCSLAFJD,196,550,126,JYUMOQNBSRWVELXFPCGA,3893,34000,CNPJMEUODBYIXSVHQTWF,1,2329,50000,459,5000,610,KNPRWEOIDMQFBSHUZXLV,22-October-2021,22-October-2021,1020
NMVFIEDZAKYUQLBSOGTP,496,1930,144,ZNCIWATPFBOJXGESDHYK,2807,34000,BMIRHZYFPGWCVTDNXUQA,4,4332,50000,593,5000,218,RFYHIVZNLBUWQPSGMAEC,22-October-2021,22-October-2021,1538
EUVAKCXJPDLGIWTBSHNF,374,1883,159,FBTWARPNDQKJSYEXGLMH,3925,34000,JKIXGLNZCBWSVPRTEYFQ,4,2825,50000,384,5000,568,WZBXFQILMPOKTYGSNUEA,22-October-2021,22-October-2021,1332
YUTPXLAESMHFDGZCOJIR,7,1952,171,HIDWPQCZGSRUVYMETFKX,3019,34000,HYDUGOKFJCTSPNRQEMAL,1,2118,50000,166,5000,325,HKBSAFMITGJNLOPEWRZC,22-October-2021,22-October-2021,1000
LEIBJTUSHYQZARMPCGFK,689,971,105,FDBPMIVCULHSJENWRYZX,2245,34000,WQHRPOLJZCXKVBFESUGA,3,3625,50000,460,5000,196,WXKPREAJOTZUBCYHIMNF,22-October-2021,22-October-2021,1204
THBAIGZWCKRPSVNUMQOJ,423,1072,185,IMEACLHDORTVKZGYJUBQ,1948,34000,QJDTHGOCZIPFWMVULSXB,1,3563,50000,746,5000,868,VHKWDLYUOIAZNCBRFXPG,22-October-2021,22-October-2021,1245
UYMDKASWBITROXHVGZEN,697,953,172,TNWEFIQLGJKDBXPOZUYC,3644,34000,NAXKHSMCIJFVROYUZDTB,0,3819,50000,405,5000,812,JRHZNXYEWAFIKGQPSLUM,22-October-2021,22-October-2021,1459
JVERGXKSCWOYFHPMZITQ,323,1449,164,QOWYFCUBDTEJHMXAVPZS,2872,34000,VWBGIZUCJYXQEDTLARNP,1,3867,50000,505,5000,30,DLVZUSEBYOCKMIQRNWHX,22-October-2021,22-October-2021,1040
HJVFWSMXEBIKQUCTLPDA,414,1200,152,VNUTDMOHKILCFYAWXPRB,1597,34000,TQBWRXNSDKMCPOLHAJIE,4,4948,50000,608,5000,913,ZICPQREYXKDSWHNJMUTO,22-October-2021,22-October-2021,1894
XWDVJQEKCIYFLTRONHBG,976,618,120,EHRPSCKIWBYZVFTNUDQM,2990,34000,MHYZOPXQANRGIFKWBLTV,1,2513,50000,712,5000,688,JHRVWBYMNTXZAIOUKPLC,22-October-2021,22-October-2021,1276
JNWGKBPVXAUCMSEORZTH,875,1693,188,GXAKQDUYSORMWCEZVBHJ,3762,34000,UDLEAIBXKCHNGQTVWJPZ,0,3099,50000,179,5000,169,EGTYWXVUFNCBHPQMARZD,22-October-2021,22-October-2021,1073
LVNKUJTXSQBHDAGIWPOC,474,978,171,PCHVBRQJYIXFESATLZNU,3626,34000,RQSLKDFTWCJZGVUOEHNA,0,3423,50000,9,5000,338,BWGJKRZOXDIYLCHUNFTE,22-October-2021,22-October-2021,1957
NYPLFJVUEAWGBCMHTQOX,763,1304,167,GUVWKDFNJTYXBCREPHIL,1360,34000,SYERKQWIVMXOZDGLCUFH,2,3503,50000,827,5000,96,RWJPSGVBUMIOYALKEQCD,22-October-2021,22-October-2021,1628
EXHFOWGBQUSYCKDRLMIT,768,1111,150,ACMJYRVNOBSKXLWUTGZP,1243,34000,KTCIYSWLDVUFREXAGNJB,3,2084,50000,31,5000,254,GVQRZAPSYFLJMBEIONDX,22-October-2021,22-October-2021,1473
ZNLCSVIPHXEQGWYBUKTA,35,859,133,IBLDVHTJCKRPOYASZQXM,2144,34000,EQPHWIBONXFMUSCALVTK,3,2568,50000,197,5000,510,TPYWUJRFMQVINKZEXOGC,22-October-2021,22-October-2021,1395
LCEHRDOYIZNBAGWVMQUJ,839,1743,115,KAEHUROQXJLNTIPBWDZC,2786,34000,CKSFYJQUGMBZHXPOIAEL,2,4848,50000,854,5000,212,QTHKBVJMZOIPRWLYFXDS,22-October-2021,22-October-2021,1645
WNZLXPJUHGFSEYDBMRIK,772,1942,139,AJSQCPIBGNMLOUVHXDTE,3558,34000,NYURZKWPAXSLFGMBITEJ,3,2599,50000,84,5000,982,JYCXHQIOABNZULEKFTVP,22-October-2021,22-October-2021,1439
RFYAULVCENWXDKHIBTQO,623,1541,163,ZYOQBFWNGTDHJLEUSCIX,3208,34000,YOCJTIVRBSUGPLNZXWAD,3,4313,50000,935,5000,833,KMZRAVDYEQHGBFXCJLSN,22-October-2021,22-October-2021,1226
NADSGZRKWYJVQLPETXBF,763,1253,189,VGOXMTBDIQNSCKPLUYEZ,1198,34000,QCTEBNDFZAUHYKIJOVSM,0,2864,50000,80,5000,818,KLOXJMYPZQHADNGICFTE,22-October-2021,22-October-2021,1840
CTHUBZEOWQKASXDGVJFY,520,1693,126,WDHPEGKRZALTOMINVBFC,3462,34000,VKMPZIEBSLHWJUDYAGXO,2,2536,50000,227,5000,858,SXTBAURJFQGWVHMIOEZK,22-October-2021,22-October-2021,1466
BTHLEQIWOZNFJURYKMSX,608,679,117,FLMCDGXEIKHTRBVYQOJU,1748,34000,MQCTWDGXOEUPYSNIVLBH,1,3018,50000,183,5000,334,XAIPBSZNGLDKJMHTRFWU,22-October-2021,22-October-2021,1232
